eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197008290003,1970,8,29,,0,,217,United States,1,North America,California,Walnut Creek,37.90118,-122.061628,1.0,0,,"8/28/1970: Unknown perpetrators firebombed a municipal court building in Walnut Creek, California, United States.  There were no casualties and it is unknown if the building was damaged.",1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),14.0,Judge/Attorney/Court,Municipal court building,"Municipal court building, Walnut Creek California",217.0,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb,0.0,0.0,0.0,0.0,0.0,0.0,-9,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,"A day before the incident, the National Guard Armory in Walnut Creek California was firebombed (197008280002).","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197008290004,1970,8,29,,0,,217,United States,1,North America,California,Santa Fe Springs,33.946154,-118.082952,1.0,0,Front steps of building,"8/29/1970:  Unknown perpetrators placed a bomb in front of the California Highway Patrol office in Santa Fe Springs, California, United States.  The bomb was discovered and subsequently disarmed.",1,1,1,1.0,2.0,Other Crime Type,0.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),21.0,Government Building/Facility/Office,California Highway Patrol,"California Highway Patrol office, Oakland California",217.0,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,1.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,,,,,,,,,,,,,Seven sticks of dynamite and a blasting cap,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,A bomb was thrown at the California High Patrol office in Oakland five weeks earlier (197007230002).,"""Metropolitan: Lost Radioactive Material Hunted,"" Los Angeles Times, August 30, 1970.",,,Hewitt Project,-9,-9,0,-9,
197008300001,1970,8,30,,0,,217,United States,1,North America,District of Columbia,Washington,38.908642,-77.015381,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46.0,Embassy/Consulate,,Portugese Embassy,162.0,Portugal,,,,,,,,,,,,,,,,,Revolutionary Action Party,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,1,1,1,
197008300002,1970,8,30,,0,,217,United States,1,North America,Georgia,Athens,33.948005,-83.37732199999999,1.0,0,,"8/30/1970: Unknown perpetrators threw a Molotov cocktail through the window of the R.O.T.C. building at the University of Georgia in Athens, United States.  The resulting fire was put out almost immediately by the sprinkler system, however, one classroom sustained minor water damage.",1,1,1,0.0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,R.O.T.C.,"R.O.T.C. building, University of Georgia",217.0,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,To protest the R.O.T.C. program and the war in Vietnam,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktail consisting of a soft drink bottle filled with a flammable liquid,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Water damage in classroom from sprinkler system,0.0,,,,,,,0.0,,,,,,,,,,"""Georgia News Briefs,"" Rome News-Tribune, August 31, 1970.","""Blaze Reported At R.O.T.C. Building,"" Herald-Journal, August 31, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
197009010002,1970,9,1,,0,,217,United States,1,North America,Pennsylvania,Philadelphia,40.008171000000004,-75.13549,1.0,0,,,1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,2,Armed Assault,,,,,1,Business,3.0,Bank/Commerce,,Bell Federal Savings and Loan,217.0,United States,,,,,,,,,,,,,,,,,"Weather Underground, Weathermen",,,,,,,0.0,,,0,,,,,,,,,,,,,5,Firearms,3.0,Handgun,,,,,,,,,,,,,Pistols,0.0,,,0.0,,,1,4.0,Unknown,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,0,0,0,0,
197009020002,1970,9,2,,0,,217,United States,1,North America,California,San Francisco,37.755363,-122.443352,1.0,0,Fillmore district,"9/2/1970: Unknown perpetrators, stationed in a car, threw a bomb into an unoccupied police vehicle that was located in a predominantly African American neighborhood in San Francisco, California, United States.  There were no casualties but the car was extensively damaged.",1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),San Francisco Police Department,Unoccupied San Francisco police car,217.0,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,Offensive against police,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Bomb thrown into police car from a passing vehicle,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Extensive damage,0.0,,,,,,,0.0,,,,,,,,,The vehicle was unoccupied because the police officers were investigating a robbery.  Authorities believed that the robbery complaint was legitimate.,"""Empty Patrol Car Damaged By Bomb,"" Washington Post, September 4, 1970.","""2 Coast Car Plants Damaged By Bombs,"" New York Times, September 4, 1970.","""Bombed Police Car,"" The Bulletin, September 3, 1970.",Hewitt Project,-9,-9,0,-9,
197009020003,1970,9,2,,0,,217,United States,1,North America,California,Milpitas,37.432805,-121.897259,1.0,0,,"9/2/1970: In a series of two incidents that were possibly part of a multiple attack, unknown perpetrators detonated a bomb at the Ford Motor Company's plant in Milpitas, California, United States.  There were no casualties but windows in the front lobby were shattered.",1,1,1,1.0,2.0,Other Crime Type,1.0,1,0,3,Bombing/Explosion,,,,,1,Business,4.0,Multinational Corporation,Ford Motor Company,Ford Motor Company plant in Milpitas California,217.0,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Windows shattered in front lobby,0.0,,,,,,,0.0,,,,,,,,,,"""Bombs Hit California Auto Plants,"" Washington Post, September 4, 1970.","""2 Coast Car Plants Damaged By Bombs,"" New York Times, September 4, 1970.","""Bombs Explode,"" The Bulletin, September 3, 1970.",Hewitt Project,-9,-9,0,-9,"197009020003, 197009030001"
197009030001,1970,9,3,,0,,217,United States,1,North America,California,Fremont,37.548148,-121.98856599999999,1.0,0,In front of main door,"9/3/1970: In a series of two incidents that were possibly part of a multiple attack, unknown perpetrator detonated a bomb at the General Motors Company's plant in Fremont, California, United States.  There were no casualties but a total of twenty-seven windows were shattered.",1,1,1,1.0,2.0,Other Crime Type,1.0,0,0,3,Bombing/Explosion,,,,,1,Business,4.0,Multinational Corporation,General Motors Company,General Motors Company plant in Fremont California,217.0,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),,Twenty-seven windows shattered in front lobby,0.0,,,,,,,0.0,,,,,,,,,,"""Bombs Hit California Auto Plants,"" Washington Post, September 4, 1970.","""2 Coast Car Plants Damaged By Bombs,"" New York Times, September 4, 1970.","""Bombs Explode,"" The Bulletin, September 3, 1970.",Hewitt Project,-9,-9,0,-9,"197009020003, 197009030001"
197009030002,1970,9,3,,0,,217,United States,1,North America,Tennessee,Memphis,35.14968,-90.048929,1.0,0,,"9/3/1970: Unknown perpetrators placed three large homemade bombs near the statue of Edward Hull Crump at Overton Park in Memphis, Tennessee, United States.  The bombs were discovered and subsequently removed by the police.",1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,80.0,Memorial/Cemetery/Monument,,E. H. Crump statue in Memphis Tennessee,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,17.0,Other Explosive Type,,,,,,,,,,,,,Three large homemade gasoline-chemical bombs,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,Police believe that the bombs might have not detonated even if the devices were not discovered because the bombs were exposed to rain.  E. H. Crump was a powerful political figure in Memphis Tennessee.,"""Three Bombs Are Found In a Memphis Park,"" Washington Post, September 4, 1970.","""2 Coast Car Plants Damaged By Bombs,"" New York Times, September 4, 1970.",,Hewitt Project,-9,-9,0,-9,
197009040001,1970,9,4,,0,,217,United States,1,North America,Minnesota,St. Paul,44.943829,-93.093326,1.0,0,,,1,1,1,0.0,,,0.0,1,0,3,Bombing/Explosion,,,,,1,Business,1.0,Gas/Oil/Electric,,Union Oil Co. Tank Storage Field,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,,,,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0.0,,,0.0,,,1,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
197009040004,1970,9,4,,0,,217,United States,1,North America,Wisconsin,Milwaukee,43.064388,-87.966202,1.0,0,1707 E. North Avenue,"9/4/1970: Suspected revolutionary leftists attempted to bomb the Lakeside Laboratories in Milwaukee, Wisconsin, United States.  The main charge of the bomb failed to detonate.  This incident was believed to be linked to the many bombings in the Milwaukee area during this time period.",1,1,1,0.0,,,0.0,0,0,3,Bombing/Explosion,,,,,1,Business,6.0,Medical/Pharmaceutical,Lakeside Laboratories,"Lakeside Laboratories, Milwaukee Wisconsin",217.0,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,14.0,Time Fuse,,,,,,,,,,,,,Pipe bomb connected to a timing device,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"Authorities linked the bomb used in this incident with the bombing of a police station in Whitefish Bay on October 28th (197010280002).  Both bombs were built according to an instruction manual circulated by revolutionaries.  The Whitefish Bay Chief of Police believed that this incident might also be linked with bombs discovered at Whitefish Bay State Bank, Honeywell Inc. and the Wisconsin Motor Division (197006290002, 197007000001, and 197008050001).   There were other bombings in the Milwaukee area during this time period as well (197012220001, 197007220002, and 197007210004).","Alex P. Dobish, ""Bay Offers $2,500 Reward for Squad Car Bomber,"" Milwaukee Journal, November 3, 1970.","""2 Bombs Tied to Rebel Manual,"" Milwaukee Journal, November 2, 1970.",,Hewitt Project,-9,-9,0,-9,
197009040005,1970,9,4,,0,,217,United States,1,North America,California,Santa Ana,33.745573,-117.867834,1.0,0,Thrown in front of building,"9/4/1970: Unknown perpetrators threw a bomb at the Orange County Courthouse in Santa Ana, California, United States.  The device failed to explode.",1,1,1,1.0,2.0,Other Crime Type,1.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,Orange County Courthouse,"Orange County Courthouse, Santa Ana California",217.0,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,,1.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,,,,,,,,,,,,,Bomb consisting of a half stick of dynamite thrown at the building,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"The bomb was thrown from about 35 feet away from the courthouse and landed within 5 feet of the building.  The device was discovered by a security officer at 9:35 PM.  It is believed that the bomb was thrown around an hour earlier.  The Orange County Courthouse had received many bomb threats during the year, however, there were none before this incident.  Hours after the incident, a bomb exploded in the Hall of Justice in Los Angeles (197009050002).","""Guard Discovers Unexploded Bomb Next to Courthouse,"" Los Angeles Times, September 9, 1970.","""Bomb Thrown at Orange Courthouse,"" Los Angeles Times, September 9, 1970.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.",Hewitt Project,-9,-9,0,-9,"197009040005, 197009050002"
197009050001,1970,9,5,,0,,217,United States,1,North America,Iowa,DeWitt,41.82277,-90.538969,1.0,0,,"9/5/1970: Don Clayton McMain threw a hand grenade simulator into the DeWitt Police Station in DeWitt, Iowa, United States.  Two police officers were injured and the building sustained minor damages.",1,1,1,1.0,2.0,Other Crime Type,0.0,1,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",DeWitt Police Department,DeWitt Police Station,217.0,United States,,,,,,,,,,,,,,,,,Black Nationalists,,,,,,,0.0,,,0,1.0,1.0,0.0,,,,,,,,,,6,Explosives,7.0,Grenade,,,,,,,,,,,,,Hand Grenade Simulator,0.0,0.0,0.0,2.0,2.0,0.0,1,3.0,Minor (likely < $1 million),,Damaged front door and scorched floor,0.0,,,,,,,0.0,,,,,,,,,"Police officers Harry Roeder and Ben Burken, stationed in the rear of the police station, were injured in the bombing.  Authorities were unsure of the motive behind the attack.","""Bomb Rocks Manson Trial Building,"" New York Times, September 6, 1970.","""2 Hurt As Explosion Rips Police Station,"" Baltimore Sun, September 6, 1970.","""Two Hurt In Bomb Explosion,"" Herald-Journal, September 6, 1970.",Hewitt Project,-9,-9,0,-9,
197009050002,1970,9,5,,0,,217,United States,1,North America,California,Los Angeles,34.097865999999996,-118.407379,1.0,0,,"9/5/1970: Unknown perpetrators bombed a restroom adjacent to District Attorney's Evelle J. Younger office at the Hall of Justice in Los Angeles, California, United States.  The Hall of Justice was the site where Charles Manson and three others were on trail for murdering Sharon Tate, Leno LaBianca, and Rosemary LaBianca.  There were no casualties, however the building sustained an estimate $10,000 in damages.",1,1,1,1.0,2.0,Other Crime Type,1.0,0,0,3,Bombing/Explosion,,,,,2,Government (General),14.0,Judge/Attorney/Court,Hall of Justice,"Hall of Justice, Los Angeles",217.0,United States,14.0,Private Citizens & Property,77.0,Laborer (General)/Occupation Identified,Los Angeles District Attorney,Evelle J. Younger,217.0,United States,,,,,,,,,Left-Wing Militants,,,,,,,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,28.0,Dynamite/TNT,,,,,,,,,,,,,Bomb consisting of a timing device and what was believed to be dynamite,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),10000.0,Hole blown into the restroom wall and water main damaged which caused extensive flooding,0.0,,,,,,,0.0,,,,,,,,,"Three minutes after the bomb detonated, a man called the authorities warning that an explosion would occur within three minutes.  Police officials were unsure if the phone call was connected to the incident or a coincidence.  More security was placed in the Hall of Justice as a result of the bombing.  Hours before this incident, a bomb was thrown at the Orange County Courthouse in Santa Ana California (197009040005).","""Bomb Rocks Manson Trial Building,"" New York Times, September 6, 1970.","""Bomb Damages Tate Trial Site,"" Baltimore Sun, September 6, 1970.","""Bomb Damages Los Angeles Courthouse,"" Evening Independent, September 5, 1970.",Hewitt Project,-9,-9,0,-9,"197009040005, 197009050002"
197009060006,1970,9,6,,0,,217,United States,1,North America,Massachusetts,Fitchburg,42.581759999999996,-71.792259,1.0,0,,"9/6/1970: Ernest J. King failed in his attempts to bomb a garage of the Fitchburg Police Station in Fitchburg, Massachusetts, United States.  He was arrested a week later.",1,1,1,1.0,2.0,Other Crime Type,0.0,0,0,3,Bombing/Explosion,,,,,3,Police,22.0,"Police Building (headquarters, station, school)",Fitchburg Police Department,Garage of the Fitchburg Police Station,217.0,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,1,-99.0,-99.0,0.0,,,,,,,,,,6,Explosives,16.0,Unknown Explosive Type,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,,"""Bombing Arrest Made,"" New York Times, September 13, 1970.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
197009090003,1970,9,9,,0,,217,United States,1,North America,Wisconsin,Madison,43.07295,-89.38669399999999,1.0,0,,"9/9/1970: Unknown perpetrators failed in their attempts to firebomb the offices of the Kaleidoscope in Madison, Wisconsin, United States.  The Kaleidoscope was an underground newspaper that sympathized with the New Years Gang.",1,1,1,0.0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,10,Journalists & Media,53.0,Newspaper Journalist/Staff/Facility,The Kaleidoscope Newspaper,"Offices of the Kaleidoscope, Madison Wisconsin",217.0,United States,,,,,,,,,,,,,,,,,Right-wing extremists,,,,,,To protest the Kaleidoscope newspaper's position towards the bombing of the Army Math Research Center at the University of Wisconsin.,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,0.0,,,,,,,,,"The editor of the Kaleidoscope, a radical left-wing outlet, refused to reveal where the newspaper got its information from regarding articles describing the bombing of the Army Research Center at the University of Wisconsin (197008240001).","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.","Camas ChapmanGraves, ""The University in Peach and War:HC 421,""  University of Oregon, Professor Suzanne Clark, March 13, 2005.","""Blast Rocks Class Building At U Of Oregon,"" Modesto Bee, October 4, 1970.",Hewitt Project,-9,-9,0,-9,
197009100002,1970,9,10,,0,,217,United States,1,North America,Florida,Gainesville,29.647665000000003,-82.348458,1.0,0,,"9/10/1970: Unknown perpetrators firebombed the R.O.T.C. building at the University of Florida in Gainesville, Florida, United States.  There were no casualties but the resulting fire caused $2,000 in damages.",1,1,1,0.0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49.0,School/University/Educational Building,R.O.T.C.,"R.O.T.C. building, University of Florida",217.0,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,To protest the R.O.T.C. program and the war in Vietnam,0.0,,,0,-99.0,-99.0,0.0,,,,,,,,,,8,Incendiary,19.0,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Firebomb consisting of a glass gallon jug,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),2000.0,Hallway charred and bookcases destroyed,0.0,,,,,,,0.0,,,,,,,,,,"Robert Thomas, ""Fire Bomb Blamed In U of F Blaze In R.O.T.C.'s Hallway,"" St. Petersburg Times, September 12, 1970.","""Damaged By Flames,"" Daytona Beach Morning Journal, September 11, 1970.","Marcia McKnight Trick, ""Chronology of Incidents of Terroristic, Quasi-Terroristic, and Political Violence in the United States: January 1965 to March 1976,"" National Advisory Committee on Criminal Justice Standards and Goals: Report of the Task Force on Disorders and Terrorism, 1976.",Hewitt Project,-9,-9,0,-9,
