index,ME_NA,claimed,year_2003,mil_barr,pol_check,pol_build,rel_place,util_elec,gov_polit,terr_nonstate,mil_check,explo_vehicle,explo_unknown,firearm_unknown,firearm_rifle,explo_project,explo_other,firearm_handgun,claim_internet,claim_note,claim_personal,ishostkid,Iraq,Afghanistan,India,Columbia,Syria,motive,motive2,topic1,topic2
187,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources speculated that the attack may be part of a larger trend of sectarian violence involving Thailand's Muslim minority and Buddhist majority communities.","['larger', 'trend', 'sectarian', 'violenc', 'involv', 'thailand', 'muslim', 'minor', 'buddhist', 'major', 'communiti']",0.9507538676261902,0.049246177077293396
188,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The motive for the attack is unknown but authorities suspected the attack to be an attempt to free Islamist fighters being held on murder charges.,"['author', 'suspect', 'attempt', 'free', 'islamist', 'fighter', 'hold', 'murder', 'charg']",0.13825134932994843,0.8617485761642456
189,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident and stated that the attack was carried out in retaliation to operations against the TTP.,"['tehrik', 'taliban', 'pakistan', 'claim', 'respons', 'carri', 'retali', 'oper']",0.40089747309684753,0.5991025567054749
191,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the attack was carried out in retaliation for France's participation in the United States-led coalition that carried out airstrikes on ISIL targets in Iraq and Syria.,"['islam', 'state', 'iraq', 'levant', 'isil', 'claim', 'respons', 'carri', 'retali', 'franc', 'particip', 'unit', 'state', 'coalit', 'carri', 'airstrik', 'isil', 'target', 'iraq', 'syria']",0.9612043499946594,0.03879569098353386
192,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"The specific motive is unknown; however, sources noted that the attack occurred during the preparations for Martyr's Week by the Communist Party of India - Maoist (CPI-Maoist).","['note', 'occur', 'prepar', 'martyr', 'week', 'communist', 'parti', 'india', 'maoist', 'maoist']",0.054660625755786896,0.9453393816947937
194,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,"The specific motive is unknown; however, sources speculated that the abduction was carried out for a ransom.","['abduct', 'carri', 'ransom']",0.4701155722141266,0.5298844575881958
196,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"According to one source, the bombers targeted Kurdish demonstrators who were protesting a provincial elections measure blocked in parliament because of disagreement over a power-sharing formula in the disputed city of Kirkuk, an oil-rich area.","['accord', 'sourc', 'bomber', 'kurdish', 'demonstr', 'protest', 'provinci', 'elect', 'measur', 'block', 'parliament', 'disagr', 'power', 'share', 'formula', 'disput', 'citi', 'kirkuk', 'rich', 'area']",0.5395395755767822,0.4604604244232178
198,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,"The Baloch Liberation Front (BLF) claimed responsibility for the incident and stated that the National Party participated in ""Pakistan's genocidal policies in Balochistan.""","['baloch', 'liber', 'claim', 'respons', 'nation', 'parti', 'particip', 'pakistan', 'genocid', 'polici', 'balochistan']",0.06796205043792725,0.9320380091667175
200,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,The Taliban claimed responsibility for the incident and stated that the attack was carried out in retaliation for the death of two Taliban members in the area.,"['taliban', 'claim', 'respons', 'carri', 'retali', 'death', 'taliban', 'member', 'area']",0.09226690232753754,0.9077330827713013
201,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Protesting the deaths of African American revolutionaries in New York and California prisons,"['protest', 'death', 'african', 'american', 'revolutionari', 'york', 'california', 'prison']",0.789491593837738,0.21050845086574554
202,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,"The specific motive for the attack is unknown; however, police suspect it was a case of extortion.","['polic', 'suspect', 'case', 'extort']",0.12526662647724152,0.8747333288192749
203,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,"The Taliban denied responsibility for the attack; however, sources posited that a note left at the scene accused Bala Nasta of being a spy.","['taliban', 'deni', 'respons', 'posit', 'note', 'leav', 'scene', 'accus', 'bala', 'nasta']",0.061868760734796524,0.9381312727928162
207,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,The specific motive for the attack was religious.,['religi'],0.3247428834438324,0.67525714635849
208,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources posited that the attack may have been a message to the targeted sanitation company to change its controversial name.","['posit', 'messag', 'sanit', 'compani', 'chang', 'controversi']",0.14855678379535675,0.8514432311058044
212,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,"The specific motive is unknown; however, sources suspected that the attack was part of a larger trend of sectarian violence between Iraq's Sunni minority and Shiite majority communities.","['suspect', 'larger', 'trend', 'sectarian', 'violenc', 'iraq', 'sunni', 'minor', 'shiit', 'major', 'communiti']",0.9546234011650085,0.045376602560281754
213,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,The attack was to be a reprisal for Israeli actions against HAMAS militants and other Palestinians.,"['repris', 'isra', 'action', 'hama', 'milit', 'palestinian']",0.13564512133598328,0.8643548488616943
216,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,"The specific motive is unknown; however, sources noted that the attack occurred following the signing of an agreement between the United States (US) and Afghanistan. The agreement, which was signed on September 30, 2014, would allow US soldiers to remain in the country beyond 2014.","['note', 'occur', 'follow', 'sign', 'agreement', 'unit', 'state', 'afghanistan', 'agreement', 'sign', 'septemb', 'allow', 'soldier', 'remain', 'countri']",0.8488467335700989,0.15115328133106232
217,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"The specific motive is unknown; however, sources noted that the targeted restaurant was known for serving alcohol and speculated that the attack may be part of a larger pattern violence targeting businesses that sell alcohol. Local sources also speculated that the attack was designed to have a negative effect on tourism in the city.","['note', 'restaur', 'know', 'serv', 'alcohol', 'larger', 'pattern', 'violenc', 'busi', 'sell', 'alcohol', 'local', 'design', 'negat', 'effect', 'tourism', 'citi']",0.8732955455780029,0.12670448422431946
219,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,"Leaflets left at the incident site asked people to stay away from voting on 11/20/2010, the sixth and final phase of Assembly elections.","['leaflet', 'leav', 'site', 'ask', 'peopl', 'stay', 'away', 'vote', 'sixth', 'final', 'phase', 'assembl', 'elect']",0.9261220693588257,0.0738779678940773
220,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,"Guharam Baloch, a Baloch Liberation Front (BLF) spokesperson, claimed responsibility for the attack and stated that it was carried out in retaliation for the killing of two BLF members by security forces.","['guharam', 'baloch', 'baloch', 'liber', 'spokesperson', 'claim', 'respons', 'carri', 'retali', 'kill', 'member', 'secur', 'forc']",0.04635174944996834,0.9536482095718384
223,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,The specific motive for the attack was to attack the family and relatives of a policeman that was killed a few days ago.,"['famili', 'relat', 'policeman', 'kill', 'day']",0.42247840762138367,0.5775216221809387
